Read	ReadCov:RAW	ReadCov:PHMM
0544c827-18ae-4830-bb13-a93a34c76147	76.525	99.481
0545c3a0-05e8-411e-98ab-39102d517375	68.620	97.844
0548d35c-6683-4b23-8901-a65233e83e26	73.879	98.965
055342d6-f654-4b61-b312-da70d83a1960	77.303	99.314
0553bc8f-3b79-4f9f-b3d2-c5a83ca12b5e	77.419	96.547
055851f7-de0e-487c-815b-2014025ef359	77.751	97.598
0561e771-9c2c-4219-8655-15bf16afac80	75.312	99.587
0565d722-d841-41af-9f9c-bac9de125c96	80.589	99.460
05688f1e-f3c1-498d-8b63-0497d7eba27c	89.035	99.600
056bd292-3516-41f7-826d-f0b0a0323d70	77.635	98.022
0570b847-7c49-43c7-b1c3-20726d535654	72.170	99.566
0571d310-09ed-4374-b82f-80bfb950a6a9	72.118	98.511
05753444-6ece-428a-9f0b-2fa8342cc9d3	74.219	98.344
057a9d32-1810-41c5-8b52-5eb3a1781a74	72.755	95.792
057ef594-74b9-4192-be81-f9e18bf2b912	75.446	97.513
058820a0-129e-4461-ad8f-d68ad5ac7a55	82.025	99.499
058c7f5c-dc01-4a5b-b7c9-97aa7c486a81	78.638	99.831
058d6cac-7ba9-43b6-80a7-b00c22a79a2f	80.626	99.448
058f9bb3-5860-4c67-a1bd-8db70692e968	81.525	99.086
05907c86-6aa0-4dc5-9b13-dfcff0b9a0fb	74.637	99.142
05974333-1fba-48b4-9929-a4899ade356b	76	96.774
059f76a0-2cfb-4331-ae2d-7550312a4fd7	77.836	99.662
05a04fd4-5a2e-445c-a299-a81dc2d278b0	91.651	99.653
05a19168-f357-4dac-b89c-a548bf88186c	82.818	99.613
05a1e401-66b2-4ddb-b0ff-7b57fc07998e	76.364	97.347
05a587d6-6cfe-4aa8-b3f5-8263fe7b1d6b	77.987	99.828
05a5ec47-3f90-458d-9ad8-66f8f69eb3d4	73.132	98.922
05a8a861-711c-4f0c-8e71-c371e38e5b94	76.872	99.652
05acef4d-5695-4961-95b8-81a155beefa1	71.779	95.501
05af77fb-a8ea-4915-9336-85ff424f0cd5	73.947	99.371
05b826c9-56f6-487d-93a9-0ac9deceb9ff	59.091	98.734
05bf2120-dcfc-45c6-9484-c1fbca5f7c3e	73.258	99.558
05c46b83-dcd5-428f-b1fb-aca6ba78eba1	73.964	99.330
05cac60f-5fd1-44f2-b929-ffb98ecca0a3	75.294	99.611
05cb9aab-bca7-4c51-a5be-d1acc48d42de	73.323	99.154
05d30543-31c7-4cce-a39e-7b5001371dff	57.178	98.712
05d31931-d537-4ad3-bd31-c021ba44f533	82.755	99.619
05d3324c-bc76-449f-8b52-00c2f4a6ad24	76.144	97.168
05db59e7-7561-488b-a5be-d95a179f86b2	76.648	99.252
05dc1dc6-5af0-4ff2-9620-efd1a60b42c5	71.683	98.441
05dc4fac-257f-49ec-87d1-fbc75ce3e330	68.670	99.211
05dc5473-6d48-4862-b300-a8b5d5bd58b9	72.910	99.770
05deec6f-c201-44ea-b722-3a3ba819f0a8	81.164	96.966
05e960ff-a220-4555-9f23-e2718470d8b2	75.542	98.569
05e98733-3b72-452f-927c-63ad921becb0	85.637	99.272
05ee15ae-2ddc-48ed-9d77-28efd811e1d0	81.904	99.618
05f6b5f6-c102-4106-9525-3d7d269e8dfd	86.364	99.812
05f7dae8-c2b8-45ac-8883-1f48fa063076	81.631	99.747
05f8bee2-14cf-4bd9-add3-5238e69a2535	77.302	99.385
05fff60b-b26d-4238-9c73-87933207179f	71.019	96.121
0603e6fa-6f56-4125-a8d2-edeab36651e2	74.089	96.277
0607429e-79b9-4f99-a6d7-a8bab6079829	75.530	97.802
060b4b1a-28e4-489c-937f-1054e921a041	81.907	99.340
060ddbdf-fcbf-4372-b38b-237110bcacdb	75.904	99.123
06102821-7bcb-4097-bbdb-54c7477d1aa2	89.212	99.762
06108744-5eb7-4fa8-bf7f-6b1841d45c52	92.505	99.950
0611a73e-39db-4448-bd0d-78176c54d540	77.926	98.818
061b1f5f-fa40-45c8-8a39-35d7e5508ef7	91.231	99.028
061bb67b-f553-4dff-bbc5-a35575758064	86.456	99.348
062a74f9-cd0b-4b52-9e55-24c38e51d999	83.386	99.119
063247d6-cf36-4baf-8b71-b3bd3670049f	82.377	99.874
063a7a46-6da6-45c2-86fe-a09ecc199119	73.563	100
064b6325-a732-4b27-8cee-250e4e11519c	85.419	99.241
064e47b9-c18c-4399-8620-3363310d590d	73.684	98.718
065e3f25-1968-4185-b979-be56f952130f	78.532	99.649
06708a7a-7b2c-4a2f-8220-0442721d18a6	75.507	99.109
067967bc-d8e3-4b5c-b1f9-3f5b3bc9eb76	85.691	99.167
067a2696-7f3a-4fc9-8a29-665377f2d980	74.104	99.345
067b0d68-44de-4ed2-bca0-f6aa04f441a4	81.365	99.251
067c0d60-9e3e-4b82-b0b9-441ceedf2ff4	80.657	99.566
067f1f64-0f5b-4ee8-8531-4b74fe370548	76.128	98.124
067f996f-f27b-41fc-a94d-36f7881c88fa	74.395	98.124
0683735f-a196-40ff-a42e-f23075dd8e23	88.288	99.154
068ccd02-deb9-4e21-9a4d-ffe4d0d8a6ec	74.228	99.586
0697213a-919f-4b5c-a61c-04f659efb54f	76.016	96.354
06a4d697-e0a7-43ac-a95b-fed1fbecd592	82.836	99.615
06a4ed80-4795-44c1-bd46-616d8d4447d2	76.892	99.302
06a866ba-865e-4c98-bb2c-86eee28a7f15	75.606	97.786
06a8b43a-54a9-4279-8df5-63a026a99928	82.154	99.487
06a8d983-1925-4ccc-a3ef-78f58c9c4a56	80.987	98.825
06abb1d2-a20e-4463-b4d1-35dd4dc06130	73.183	97.840
06abd4af-bb3b-4eb6-bd9e-ca5203e2925b	87.076	99.538
06b48649-eeb5-455d-9cf1-335e700e9e56	79.401	97.932
06baa254-cf71-444d-a988-28fa37b19ebe	75.788	98.911
06bd08a9-cdd4-48eb-a69f-f25f759bb384	70.995	99.526
06bf8519-f4cc-4199-82ac-95cab596aa57	71.184	99.829
06c07a17-9d19-4f60-ace6-218f2728c758	74.863	97.496
06c9b7dd-26f9-41c5-afeb-cc3f962851a5	77.193	94.794
06d70658-59b1-4e2f-b928-884ab577c93a	72.973	99.384
06d73be1-aa90-4970-9410-bad7534ea544	72.768	97.988
06d75c26-378b-438f-a228-98877a4aa256	70.095	94.055
06d79297-0bfe-43bc-a730-2a1b3641e66b	82.236	99.369
06db5956-61b3-4b67-9249-a0b8d395a7d7	59.750	97.917
06e268c4-4eac-4618-b96f-26b96d15d2dc	78.478	97.923
06e66821-05bf-439b-b92e-adf299fa2e8d	79.951	98.651
06eae608-8c0e-4c13-b19a-6cd9137c7c6f	85.828	98.528
06f0207f-62bd-4ede-9694-22d4f330a2f4	73.108	99.127
06fc3f4f-7ecb-4853-bcf6-774a64f7ed63	79.708	99.545
070252ff-3cb0-4022-bc22-122fa6a06033	82.322	99.483
0708db09-4487-4b80-a273-4dcb4f68076e	68.078	97.710
0708dbfd-2d5b-474d-9631-65a30e7c22cc	68.987	91.983
070bcf8a-2f1e-4ab1-8cc9-e0421d8e2aba	62.478	84.028
0710efc0-d2ff-4876-941d-2a9e73392a30	76.765	98.515
0717cefc-e924-48b4-8b7c-065bfc4236dd	79.210	98.715
0718edf3-e9fc-425a-927e-45a17363b937	87.902	99.457
071945fa-8ede-4707-8ebe-4767062d22dd	80.071	99.705
071c57d7-71a7-4bee-8d36-42b5eec1dfa1	80.063	96.442
071d39db-9b8b-40d1-9b1d-6f83670fabde	73.994	98.125
071fc31c-9105-445f-9671-e8fcf0ff65b6	78.865	99.541
07208943-9e0c-48c8-9724-4ca041052ba6	76.902	98.947
07258922-c2dc-47e2-8219-d1bd9c0446d2	85.018	93.825
07259fde-ec5a-4919-95dc-1393fe216104	42.726	48.564
07259fde-ec5a-4919-95dc-1393fe216104	42.726	49.608
07259fde-ec5a-4919-95dc-1393fe216104	43.645	48.564
07259fde-ec5a-4919-95dc-1393fe216104	43.645	49.608
07279319-e08c-43b5-9a78-7a88ba6b1e3c	76.286	99.626
072c6d34-ec4a-4dc0-97a0-3e20b71be194	72.611	99.780
072f9900-0198-4377-866d-b548a5412c68	87.161	99.817
072fe95a-bc2e-4757-8d22-0c1dc1e3e78a	84.358	99.786
0730773f-ac03-48de-aaa1-291275436be9	81.950	97.171
07310411-74bd-488a-90f5-2cc1f2470a3a	75.680	99.623
0738c8ac-c984-43b5-a5fd-ee82b77a10d9	75.683	99.058
073acc09-a965-4b77-a0ae-b7a3a1126671	74.171	97.283
07428ddd-f64b-4f12-889f-1315b69da9bb	67.901	92.050
074301d2-e1b2-4d0c-9a93-8d00c67883fb	59.474	99.123
0743a041-0d3d-4c34-9b4a-aeec0f95d39d	76.471	98.158
0744f6f7-0596-4fd8-b0e6-ff830b75affb	70.288	96.916
0746e3e0-f55a-4f9e-8b1c-20650d81cf26	64.698	98.501
0749f318-d978-4335-96bc-ba7cbebb80fe	73.167	99.321
07505e15-89fc-420e-b205-45dc62849032	87.643	99.826
0750b5e5-483d-4c33-82ff-8530251bdd16	75.510	97.921
07524975-18eb-4b87-a208-8d114ec1f504	74.874	98.894
07531324-d34c-4b5a-9351-e40ebfb87aca	89.994	99.550
07560b21-ad57-4fca-89d9-0521c06be93d	82.445	99.621
076134a8-9f7f-40e7-a862-48ddc01ea67c	76.648	99.112
0761bd10-5422-445c-a98e-b828bf696a6d	78.718	99.353
0765d6da-1310-435e-ab38-611c02267274	74.798	98.932
07683dbb-d9a2-4867-88db-0bb8a42cdec1	76.117	98.022
076ca612-7bc9-43ec-9209-efa981210331	77.658	99.310
076e6064-a638-40a5-8525-87341d11f585	72.071	96.544
076fad49-dadc-4adf-a3fc-b32f65ef4d32	92.774	99.904
077b5f12-8eee-4365-9bfa-8309edc5aefb	73.323	98.971
077f8b2d-e2c8-46b8-82a9-9688f186c424	78.035	98.004
07835d28-ec4f-41f9-81d5-4e1141792a31	58.869	95.816
0784f62f-1e50-4018-aae8-c1e73ab401c9	90.034	99.368
078899bb-9b8d-4ae6-b7fb-19d7f72d7c8b	73.292	97.925
078a71fc-8172-47b0-8c45-b2d9456f9287	78.191	98
079d6582-c9da-42eb-b88e-0d3cf97c1c32	73.252	97.561
079f2986-1d4d-451b-ae6d-21240b7b1567	79.328	99.067
07a3d255-4af6-4309-9da2-66afbb0c7faa	70.455	96
07ab6f5d-6d3f-40bb-9658-7c1d2e693246	75.249	99.248
07ab7c83-1750-4e0a-af89-05d6ea714715	92.385	99.752
07acf61c-f0cf-4723-b8d0-1b000c9ef314	77.748	94.948
07adf210-2770-401b-9e53-a05ab6dee4fc	73.633	98.870
07b1616e-0ab0-4f6e-b9f8-241e8aa1c789	75.317	98.524
07b7323f-6052-46ab-b1d0-f7d3ff793a0f	73.258	98.906
07bba441-01c9-4e34-931e-a341eca949d8	71.795	99.113
07be7dc1-da88-4853-a316-866abcab7947	89.814	99.548
07bee86b-099c-42a1-aba3-c9b2ac7f7350	78.596	98.023
07c7736d-8cd1-4f10-910b-ddf66d24632a	81.382	100
07c8f8ee-9fed-46d2-b3a7-9aefc3b09725	84.478	99.789
07c9ea9f-856e-4222-9574-74362b463a3a	82.452	99.872
07cae7a3-62c9-4e18-84f1-04249911bbc8	81.818	99.614
07d0cab7-999b-4045-8c55-63681fea625c	74.331	98.539
07d1f98a-ba42-45d7-a1eb-53e0c231467e	75.294	99.479
07d40aed-574b-46a5-9ff7-6fd12834d516	76.614	98.343
07e24349-086b-41e3-bb86-8932fb2e47ad	75.035	97.477
07e75275-6a75-4459-b471-54b80ccf2d44	64.764	100
07ebd395-8883-4cdc-b83e-60d71b578a31	61.082	97.119
07ec700f-74ba-4fc2-b950-f9645557edc2	61.556	96.071
07f38a91-d464-4e41-b2de-525848c86873	74.534	98.563
07fd991a-5ad4-4cad-a8ed-b8af85857723	75.389	99.438
08015370-589d-4794-a892-ab1552916a86	71.073	99.348
0804fb4c-0f09-49a7-8330-ff93d7e1bb81	76.503	99.465
0808cc68-f24e-4b69-8013-93040e3be772	73.656	97.853
08150d4d-4bbf-44d8-a981-d7008b92d690	73.118	98.551
081b6ec3-2da9-44ac-869f-ad0b80dd2234	81.132	97.481
081cfd2b-3b31-4acd-acea-f38d7b5134b7	73.214	98.681
0825e477-9b41-4148-9ea4-7e6fd4ca839c	74.532	97.917
08283b0c-cda5-48d4-93ff-792928ac64cc	76.109	99.439
0828d21d-b3b4-4b94-8c2b-a06409e86d42	70.878	98.712
082a1646-f26c-4a05-aeda-ac5ad56ed587	74.593	98.920
082b8110-e765-4216-9574-f964c0e611e3	77.401	99.818
082c1239-2dac-45c3-bb21-008f9baad7c0	75.578	98.679
08326081-cb53-455e-a0a9-624c98bd389b	73.292	99.154
0832b8d3-fc13-45dd-9c74-0ae0bb22a51a	75.606	99.251
08345e53-b16d-48ed-adf4-bc537b2db84c	74.579	97.606
083964b2-46e6-4152-9426-edc9e609ad7a	90.066	99.406
083a615d-badf-44f5-9bc2-760fc2ef25a4	74.434	98.081
083adb62-1c0c-44ff-88ba-1949b98480e7	74.003	96.532
083d4e29-578c-4327-93db-9aa0c71c41ff	72.006	97.269
083fe20b-9215-4b32-b88f-909ca2d85035	72.611	99.563
08446ec7-38ec-464d-bc24-053fc72f21dc	71.069	97.624
084ca1cc-f954-45b8-9358-a9425abc3614	77.170	97.635
084e4b89-98b3-47f8-a3d0-6c6051d0da3c	73.594	99.367
0850a131-1ac2-427d-9f84-b0273c5e24e5	73.178	98.739
0853db4a-a9cc-4b6c-872b-6c2177fce49a	77.027	98.107
08544019-68d4-4a84-a311-162513126c30	72.446	96.250
085bc788-1e92-4243-8594-f4231ffd3481	86.346	99.454
0863f8cb-d73a-4ff4-a636-2da53230f576	76.976	99.461
0864995f-d79d-4964-a336-e03b97672988	72.956	97.071
08653957-588e-4689-bf4d-336bbdf88c8b	76.524	99.492
087251f2-78d1-4c86-8c1a-bf8271200088	76.197	99.642
0873e7d7-5258-4972-9bb6-2edaba19d3b9	76.400	98.793
0875263c-d411-44ed-8784-c358f0f8243c	74.543	97.410
087af8b9-3260-4f91-b4fa-edb8b0178939	76.868	99.626
087dc75f-37c9-4b43-b138-22538766bb30	82.744	99.252
08807d2d-b836-4309-be5b-95a8a4ce845b	85	99.680
0882b105-7481-42e4-a5ef-17cecd3819ed	74.422	98.171
08830359-4829-4aeb-b626-bee2415c4b06	51.225	80.634
08867dcc-8e09-4398-b787-dcbc51906574	75.364	99.423
088a590b-fd2d-448d-ba5d-82cbb928b9e8	91.894	99.605
088e1752-f068-4a69-a765-2e6f3a1def84	92.581	99.505
089a5f2d-2201-414c-9549-4614c99f09b2	78.947	98.958
089eeff4-c765-44c1-86cb-7f54c34f3d00	80.047	99.564
08ba8d28-8ed9-4905-a3d4-05fba477d7a5	80.769	99.604
08bfedd2-f4c3-45f0-9890-d4e86caf80ef	72.783	97.942
08c1f01b-4424-406b-b117-2be94523364c	72.473	98.729
08c5a5cc-a0cc-4289-9062-65d061f13b31	72.347	99.778
08c62f56-4ce5-449e-8e91-890762a359a5	70.447	98.795
08c78081-5532-44e2-9e09-d867e78581fb	87.227	99.723
08c86553-c66b-46a6-9d27-6d0a0b6ea2d5	84.139	99.353
08c87850-1325-41d4-8409-c78bcf9e3b08	82.391	99.871
08d12ce9-b2a6-4f32-a0ac-55af6efdca0c	77.853	98.964
08d1da3e-9f28-4314-94e4-102765fbd63d	70.821	98.312
08dbe2bf-97aa-40bb-8ec3-c0aad2e61ea1	91.140	99.677
08e357e7-e213-4f5e-8829-2a236d591e0b	77.327	96.861
08e6d665-d2e2-489e-ad50-e1eb307b557d	71.757	97.982
08ea4720-3142-48d1-a240-b3bdfbcdbd57	87.577	99.564
08f1c91d-9d6c-40a3-b714-5f03f553cb65	79.731	99.084
08f64ec3-1c78-42ca-bc78-344b8dc4b5dd	70.497	96.802
08f86847-77ac-4b19-a1a0-a1a166a55f6a	73.450	98.718
08f9a58f-3042-4690-a8ae-bade0bfce05f	77.673	99.477
08ff6ba9-3eaa-4846-a487-7ddb732703a2	76.569	99.457
08ff81db-b58e-4750-9481-90a9e08bc3a0	80.435	98.404
08ff9ad5-f077-42eb-b076-e7bdd761d40e	73.643	99.371
09020a31-2d5d-45d5-895a-5954d3e96ac1	76.087	98.870
09056333-f77a-4529-b4a9-a46791e5fbbe	81.532	99.871
09073c88-a3f6-4b11-aa3a-25c104bed3ae	74.860	98.155
0907c74b-1b4e-4db0-872a-ea3c6c147fc7	77.181	99.138
09168a9d-a540-49d0-a3c8-732aaa4daf51	69.167	91.009
0919395b-d506-4ab8-90a3-340468e37713	71.791	97.419
0919d81a-838b-4ce5-a181-cb57c4dd9801	72.468	99.348
091b0186-af85-4fcf-a5db-8e4b53e89fc2	75.914	99.346
09290eb8-f949-4fd3-be89-3e540ad21d02	76.245	99.443
092a5271-b702-403c-bf5e-d0f784d42dec	76.156	99.247
092de3fb-feab-42b4-89fc-995eed9d804d	79.833	99.257
092ece44-1fa7-4d7c-bed8-16e36d70b624	78.225	98.363
0931f2d3-068a-4ffb-8496-4c30563fadd4	72.727	99.780
0933be33-6f4a-4619-8cd6-dcdf3585c381	76.182	98.043
093e5f82-836e-4bae-b11b-98bd63bf5929	89.368	99.791
09409416-a745-4af0-a472-f2b0d5845fcc	71.429	98.678
094295cf-92db-4e7d-a047-9ae41e41c976	79.636	99.395
0943f726-158f-4b5b-9ae7-cf1f943185db	76.054	96.713
09445c42-05fe-494b-ae9a-54b885cb136b	78.903	98.220
094574f4-a12f-4165-ad60-f34c5fc22185	72.540	99.562
094ad9e8-c27f-4666-afa0-c999cfd7431c	88.353	98.191
094c6ef6-5c15-4d04-984b-b8b3cfb84e6e	74.180	97.662
0955a6f0-b2bc-4c39-ac7a-953130474735	76.235	98.960
095a58f8-1bef-468e-adb2-93c2282eb66a	93.806	99.876
095ca632-2c4a-4f21-8892-f6bc569437ac	78.292	98.951
09635ea5-1e6b-411f-8ebe-48967df27ed6	76.798	99.124
096b763e-c8ec-417a-86ad-bce535d08847	74.131	97.615
0977809a-d116-4475-9359-5221714e3975	73.594	99.787
097ba38b-ef03-4f43-b75e-d124d2027698	73.177	93.333
097c2c4a-3f6d-4a15-8d13-f5e9bf7f4300	71.471	95.437
098192d7-a39d-40fc-af51-eb9d4f1eb288	71.795	98.340
0985332b-baae-48bd-8811-f1b50b5deb29	73.120	96.957
098671d2-cea2-45bf-abce-87f7563b529c	92.329	99.950
098a3c92-6d8c-47e7-9969-fd1426b17871	74.548	99.195
09912100-573c-4d02-a6f4-e6909690c216	83.444	98.873
09969cc4-604d-4072-b29d-ebf7e77735e8	73.507	96.753
09972871-408a-459d-9c92-18dca6542617	71.743	95.588
09982da4-83e2-4fe0-a5ee-7208e611e389	58.374	95.833
09a88025-e9ab-4d66-8742-92ba8ebafe75	76.368	99.303
09acb017-900f-4350-a57d-392b090ccc12	75.882	99.422
09ad080f-4e89-4f99-851c-2198d2648064	82.015	99.605
09af65cb-688f-4be3-92e5-9fa45bad52d4	86.585	98.429
09b0eacb-c994-4e29-bfdf-eb0acadcae32	74.328	97.647
09b3a22a-8a91-4122-8c6d-8345cb8e7a39	74.510	99.396
09b637f7-4ebd-44df-b632-3c2f997cc777	74.682	98.876
09b6af6a-2a3f-4d97-912a-d10590d4dfce	66.720	91.285
09bac2dd-8ced-46bc-a961-9634cbc13387	75	99.561
09bf4e1a-ed35-4cd9-b4d9-a636f1688ffe	75.356	99.623
09c26df6-050d-498c-96f6-0fa26ac850f5	76.211	99.370
09c60461-4ca0-469d-895b-c18505c56ad6	72.646	99.385
09cadefd-7e42-4566-b0bc-0d5f186c8d0f	80.403	98.189
09ce522e-a47b-4757-a053-8ae5666846bc	85.495	99.685
09ced3a8-abf7-42ac-ac47-2f92315aa742	71.081	96.074
09ceeeba-c464-4d69-b7bd-e58c1b742616	77.327	97.444
09d573e5-9682-4aca-89f1-8059b507dd86	77.067	98.803
09d9e55e-f99d-44cb-aa2b-f5a6636a8f42	74.482	99.133
09dcf105-d520-4bc0-b4c0-9acd9e0c80fe	74.428	96.007
09e0f489-708e-4ca1-879c-d975553f7369	73.547	98.163
09e19bc7-4ac5-4c9d-bac6-73e543542fd2	74.790	98.706
09e26729-f27b-495f-b0ae-ed95cbdc1df4	72.830	98.052
09e78731-f62a-4b0d-89c3-3e8161b0d4ef	85.482	99.685
09e89117-7b2f-4bd0-8e55-53c2211ee6a7	71.195	94.978
09eb99d9-762e-4727-b2b5-45d1158f5efb	86.935	99.815
09eeb6de-d69a-48f1-9e4c-3fb191cb1496	72.596	98.265
09f87f86-6983-4849-9d9f-9d5bd40d7fa7	77.823	99.652
09f9d7e7-f98a-4261-b877-79ee90590dcd	63.380	98.897
09fb91c7-3b2a-4f00-a9ac-893f7853ca5d	81.145	99.587
09ff20bd-ac6d-44d1-8e75-aa720629ae02	74.062	99.580
0a05ee78-9f19-4d65-97e3-0912246d3afd	78.273	99.656
0a069d47-96a1-47d2-937d-a9968590740c	76.486	99.314
0a0c0337-b703-4780-adfa-aa038cb89668	76.164	97.887
0a0d4487-3eec-461d-887e-11fd910982ff	74.928	98.679
0a137367-17e5-475d-9c93-966ac06a52be	78.019	100
0a177ad9-497e-44de-8611-f3d632406ba1	78.620	99.485
0a19c526-713b-4248-a2e0-ae0fbfe4c91b	70.878	97.665
0a1a6dc4-fdad-4dff-a8e7-d5d91b91b3e0	68.842	86
0a1da3da-8283-4c22-8b68-b5dd4693467a	72.871	97.040
0a1ede32-59dd-4c12-b381-1c14325bab4c	74.169	98.592
0a20221e-e1c5-4ed5-ae5f-bbb1e86772ab	77.457	99.627
0a21cfab-3eee-4dbb-bdb1-d1f4ac01f509	74.143	99.371
0a23b148-2260-4bb7-aa56-53d6e4df2dfa	92.364	99.801
0a25e13a-41fc-49fa-b2d9-7ecd539d1f0c	76.496	99.242
0a308253-be0c-4257-84e0-a0f938cbd82b	73.939	99.182
0a32a536-9b9c-473c-9e7f-ecc997f3ce77	76.800	99.482
0a39bfe9-4eb3-4010-bb86-813f58ebdf3d	75.821	97.785
0a3b404b-6284-4b91-a700-bd3b75b9fb77	77.719	99.490
0a3def9a-6288-493d-a100-35ecb7358afe	77.688	99.483
0a42673e-9e25-4edb-b2f8-73f0474dd053	73.870	99.051
0a43c4f1-e6ef-44c9-b50a-3b9dfb85fd22	77.610	97.522
0a445702-b223-43ef-9c01-680f715de0cd	75.748	98.967
0a4529da-28f9-40bb-94ad-b796092f57dd	74.665	99.602
0a4a6465-b8bf-4c3f-8d15-f8b3fb1526dc	81.345	97.276
0a4be4d0-b301-4ace-848c-987d1fe85471	74.930	97.636
0a4d29c5-ca92-4f0f-adcf-e0a2aa57cbc2	77.726	98.966
0a505245-ab13-42a6-801e-b68932532b0e	72.830	99.560
0a5600fc-a94d-4205-b623-15b590bfb19d	77.447	99.452
0a575ba6-54b4-49c7-bde0-0e582648c7a9	74.085	99.384
0a57c189-9ed3-4047-8cfa-696ffb353f71	73.716	98.984
0a5db9db-6c06-4437-a366-e49415a0f342	71.453	99.050
0a5dde8c-6ddc-4592-b6fd-2ca9f0c6ae26	89.069	99.842
0a5ebbc7-9243-44e7-ba88-89f8269ae0a7	74.008	99.266
0a608523-11af-4e90-aeab-095988453e37	75.697	98.103
0a61468b-2168-4553-b288-1196ede52a91	67.877	93.622
0a6180ad-5086-4074-b44a-d6a37c050672	75.070	99.630
0a66f3c0-e689-4c49-9006-c6f52030e905	76.144	98.564
0a74cbf5-c60d-407f-824b-cdf1593cda38	84.358	99.573
0a76f3ec-6366-49eb-8089-9dc64d676907	74.832	99.284
0a78db3f-e2a4-4e28-b86c-96a008573134	79.339	97.674
0a7a5348-1c1b-4c73-88c0-a010c08e0796	64.912	89.381
0a7abd25-efed-4203-9dec-d9f0a603ca03	72.920	98.874
0a7f0238-00e1-442d-9322-173f873786c7	75.652	97.936
0a7f9e0c-96f5-482b-8333-a23d83e8e030	72.335	94.035
0a82a8fa-f83d-4fdc-b43d-97d6ded09c0e	85.428	99.441
0a83d06d-5ffe-4553-9044-471d158b956a	73.676	98.542
0a84c830-4b3e-4b13-93e5-677d5e121ead	87.047	99.815
0a84e396-4149-47ac-ba16-8c7fe5a7f37c	93.189	99.876
0a8fe327-fc4a-476b-b2e1-53208379f484	70.799	98.413
0a90846a-8366-4e03-ae22-e424812719c7	82.465	99.099
0a96a605-ce59-4be5-8330-f62085f2478b	82.415	99.744
0a987985-e4a1-4765-8538-848ca3fd6ca2	92.179	99.748
0a9bac2d-03bf-40d2-ab56-a93d5944aa25	77.467	99.657
0a9d5f7b-63e7-484b-bba2-98d5a56aaee5	79.112	97.485
0a9db935-cba7-4f6d-af17-061cf816b815	78.867	99.651
0a9f738d-1b6a-41bc-9e7f-e5166646e965	77.056	98.810
0aa52266-e5ee-47c6-be10-979b441a36e1	67.560	99.127
0aa5bf9f-2da4-4240-b44f-a5d64a0ea2fe	73.700	99.174
0aa89ceb-e6a0-4911-a6a6-e816b7f3f2d5	78.947	99.490
0aaa5e0f-ab2f-4265-be84-d44f30211e40	72.185	98.178
0aac913a-81db-4e13-908f-bcc7e7a119f4	89.056	98.820
0ab02615-2c9a-4910-9045-0892252798e9	74.510	99.067
0ab62019-2a41-4f4f-bda8-038e4743d2fc	92.308	99.950
0aba50c3-6859-4e82-8ed3-bcf61328dd5a	85.047	99.341
0acd32fe-0129-4a31-b80f-85ad11df15a6	59.204	98.298
0acd88fa-f4ad-4877-bade-cf8526b6c0d1	77.229	99.823
0ad34f46-082b-494b-b559-a0ba08c2f4e2	71.287	99.080
0ad38182-50f7-4844-a336-d3de95a8fe58	68.599	95.516
0ad57c92-6c5b-43de-a6ed-a7a48a33c267	78.117	99.493
0ad5c236-65b6-434a-80f4-036f28b9cf2a	63.134	98.917
0adc8d01-0214-4ab4-94b1-9cc72e5f59e3	73.228	98.936
0addf01b-2ef8-4c0d-8c0c-33950e9fb615	76.644	99.477
0ae05acd-a940-4948-bada-bddf2d5617e8	90.879	98.181
0ae06053-4df4-4e09-b0f5-d209bebe18b5	77.551	100
0ae28d2b-1a1b-4bb0-83da-4f570163307f	74.180	95.238
0ae320ce-4983-4bbe-95c6-8bb64d0a8596	77.229	98.944
0ae573b9-c956-4d45-b85e-753235470f82	74.964	98.127
0ae59ffe-67ba-44fe-9552-b85fce525d02	73.144	100
0ae8234e-e606-405e-8a37-26b3f2fe9030	79.167	99.550
0afa6974-c3a7-4301-8249-44183d98c07b	74.189	98.765
0afb4d92-d344-4aa3-a67a-c7424995e1c8	58.987	96.281
0b02f367-4eed-4559-93c2-a9aa64c2ee5c	76.391	99.118
0b05adce-1241-4200-925d-1e7a4dfc4bd6	75.809	98.718
0b07cb28-d1df-4bf8-b5d5-d53a67a9c25c	82.906	99.871
0b0f3a75-5ca1-4a7c-afbe-82a4e4170dca	76.438	99.091
0b1a44e8-b1a9-42d5-ad6c-b59617955953	69.952	98.434
0b1de8f8-00ae-47c4-b86d-a72a9b137860	78.159	99.825
0b1f9146-a3f7-4500-9db0-3672dbe3bd35	78.437	99.487
0b2209d2-0336-489d-bbe4-34f6386447e8	88.613	99.922
0b2c8763-fdba-4d30-8d7c-6dcb9bf240ed	90.261	99.738
0b2ff67f-3bf3-44b0-88b0-ff42caf4fd2f	74.194	95.885
0b3465d4-650f-4961-bcd6-0667ca535942	80.446	99.474
0b34aac1-17db-4357-898f-908990f49b86	71.725	98.249
0b34d66d-00fa-46e7-96b2-94286afe1d84	84.117	99.777
0b368779-7acc-4308-8116-e74104f823ef	76.901	99.259
0b379811-c345-4669-a681-bbe8d533a238	71.770	98.031
0b3f55be-fd9c-41a9-8ddb-83ecdb07cae6	84.330	99.663
0b427d35-0118-4119-bd2c-54b91f06c7b3	73.052	99.338
0b45a70b-d9dd-409a-87f7-61422ccadf89	83.713	99.724
